"row_id","fofId","mass","np","m.np"
14064,416000260522,171144003584,1249,1249
14065,416000368302,116196999168,848,848
14066,416000018392,3055920087040,22302,22302
14067,416000404462,104549998592,763,763
14068,416000543552,74952400896,547,547
14069,416001087882,34256099328,250,250
14070,416000095782,521103998976,3803,3803
14071,416000757642,51521200128,376,376
14072,416000112842,434094014464,3168,3168
14073,416000852742,45081100288,329,329
14074,416000303472,144287006720,1053,1053
14075,416000159342,296384004096,2163,2163
14076,416000499142,82488696832,602,602
14077,416000448392,93039599616,679,679
14078,416000674012,58783498240,429,429
14079,416000057762,907650007040,6624,6624
14080,416001227742,29871300608,218,218
14081,416000909412,41929498624,306,306
14082,416001110762,33433999360,244,244
14083,416000731832,53576601600,391,391
14084,416000101272,489450995712,3572,3572
14085,416000358072,119895998464,875,875
14086,416001118852,33159899136,242,242
14087,416000151022,314744995840,2297,2297
14088,416000451942,92217499648,673,673
14089,416000614742,65223700480,476,476
14090,416001257432,29049200640,212,212
14091,416000827802,46588301312,340,340
14092,416000479212,86325403648,630,630
14093,416001039092,36037398528,263,263
14094,416000316672,137573007360,1004,1004
14095,416001294512,28089999360,205,205
14096,416000762522,51110100992,373,373
14097,416000012702,4479190040576,32689,32689
14098,416001216402,30145400832,220,220
14099,416001015092,36996599808,270,270
14100,416000088962,563856015360,4115,4115
14101,416000061582,846948007936,6181,6181
14102,416000637092,62620200960,457,457
14103,416000296952,147849003008,1079,1079
14104,416000349812,123048001536,898,898
14105,416000283322,155659993088,1136,1136
14106,416000155732,304056991744,2219,2219
14107,416001135122,32611799040,238,238
14108,416001192742,30830499840,225,225
14109,416000234722,192381992960,1404,1404
14110,416000622612,64264499200,469,469
14111,416000515042,79611199488,581,581
14112,416001197182,30693500928,224,224
14113,416000270052,164292001792,1199,1199
14114,416000558012,72760000512,531,531
14115,416001241602,29460299776,215,215
14116,416000944972,40148201472,293,293
14117,416000053072,996989992960,7276,7276
14118,416000498392,82625798144,603,603
14119,416000275292,160730005504,1173,1173
14120,416000111992,437655994368,3194,3194
14121,416000947732,40011100160,292,292
14122,416000505952,81255497728,593,593
14123,416000080762,627982991360,4583,4583
14124,416000019032,2950000017408,21529,21529
14125,416000735162,53302501376,389,389
14126,416000730182,53713600512,392,392
14127,416000733442,53439500288,390,390
14128,416000348442,123595997184,902,902
14129,416001231592,29734299648,217,217
14130,416000313072,139353997312,1017,1017
14131,416000709362,55494901760,405,405
14132,416000019002,2955069882368,21566,21566
14133,416000911502,41792499712,305,305
14134,416000854552,44943998976,328,328
14135,416000700162,56317100032,411,411
14136,416000999182,37681700864,275,275
14137,416000036632,1479730003968,10799,10799
14138,416000490462,84133003264,614,614
14139,416000755502,51658199040,377,377
14140,416000838752,45903200256,335,335
14141,416000890812,42888699904,313,313
14142,416000348422,123595997184,902,902
14143,416000798752,48506699776,354,354
14144,416000538952,75637497856,552,552
14145,416000350922,122637000704,895,895
14146,416000137892,347904999424,2539,2539
14147,416000427422,98246500352,717,717
14148,416000856892,44807000064,327,327
14149,416000944772,40148201472,293,293
14150,416000024232,2293239906304,16736,16736
14151,416000986362,38229798912,279,279
14152,416000781192,49739898880,363,363
14153,416001300412,27953000448,204,204
14154,416001241642,29460299776,215,215
14155,416001272942,28638099456,209,209
14156,416000395632,107152998400,782,782
14157,416000936312,40559198208,296,296
14158,416001226642,29871300608,218,218
14159,416000750232,52069298176,380,380
14160,416000466252,89065897984,650,650
14161,416001042732,35900399616,262,262
14162,416001035692,36174499840,264,264
14163,416000689772,57276198912,418,418
14164,416000065802,787617021952,5748,5748
14165,416000634752,62894198784,459,459
14166,416000048932,1087700008960,7938,7938
14167,416000484752,85229199360,622,622
14168,416001256792,29049200640,212,212
14169,416000299822,146204999680,1067,1067
14170,416001110692,33433999360,244,244
14171,416000491842,83858997248,612,612
14172,416000618052,64812601344,473,473
14173,416000331462,130720997376,954,954
14174,416000328342,132092002304,964,964
14175,416000097282,512197001216,3738,3738
14176,416000773582,50288001024,367,367
14177,416000003872,14073000361984,102704,102704
14178,416001075342,34667200512,253,253
14179,416000328652,131954999296,963,963
14180,416000813002,47547498496,347,347
14181,416000556992,72897003520,532,532
14182,416001005602,37407698944,273,273
14183,416000126042,384216989696,2804,2804
14184,416000895622,42614599680,311,311
14185,416001165202,31652700160,231,231
14186,416000042212,1272680022016,9288,9288
14187,416000703142,56042999808,409,409
14188,416001294442,28089999360,205,205
14189,416001178492,31241601024,228,228
14190,416000249732,179365003264,1309,1309
14191,416000294712,149082996736,1088,1088
14192,416000040732,1320230060032,9635,9635
14193,416001102472,33707999232,246,246
14194,416000128562,375995006976,2744,2744
14195,416000437192,95780102144,699,699
14196,416000703262,56042999808,409,409
14197,416000401572,105372000256,769,769
14198,416000621532,64401498112,470,470
14199,416000620362,64538501120,471,471
14200,416000605802,66319798272,484,484
14201,416001064142,35078299648,256,256
14202,416000275282,160730005504,1173,1173
14203,416000412562,102219997184,746,746
14204,416000581352,69471404032,507,507
14205,416000429012,97835499520,714,714
14206,416001216702,30145400832,220,220
14207,416001192772,30830499840,225,225
14208,416000559902,72486002688,529,529
14209,416000441622,94683897856,691,691
14210,416001236642,29597300736,216,216
14211,416000914202,41655398400,304,304
14212,416000135752,353797013504,2582,2582
14213,416001102742,33707999232,246,246
14214,416001075592,34667200512,253,253
14215,416001294832,28089999360,205,205
14216,416000255292,174980005888,1277,1277
14217,416000282212,156345008128,1141,1141
14218,416000523052,78240997376,571,571
14219,416000564532,71800799232,524,524
14220,416000384352,110716002304,808,808
14221,416000751992,51932299264,379,379
14222,416000009322,6062509916160,44244,44244
14223,416000748522,52206301184,381,381
14224,416000964992,39189000192,286,286
14225,416000524692,77966901248,569,569
14226,416001165482,31652700160,231,231
14227,416000241232,186489995264,1361,1361
14228,416001231932,29734299648,217,217
14229,416000354862,121130000384,884,884
14230,416000182932,253769007104,1852,1852
14231,416000939112,40422199296,295,295
14232,416000386042,110167998464,804,804
14233,416000381062,111812001792,816,816
14234,416000026112,2121140011008,15480,15480
14235,416000145192,328858992640,2400,2400
14236,416001251922,29186199552,213,213
14237,416000672552,58920501248,430,430
14238,416000675392,58646499328,428,428
14239,416000599332,67142000640,490,490
14240,416000465602,89202900992,651,651
14241,416001049882,35626401792,260,260
14242,416000717242,54809800704,400,400
14243,416000236412,190874992640,1393,1393
14244,416000612382,65497698304,478,478
14245,416001056962,35352301568,258,258
14246,416001289282,28227000320,206,206
14247,416000268872,165114003456,1205,1205
14248,416000195442,235682004992,1720,1720
14249,416000563612,71937900544,525,525
14250,416001197502,30693500928,224,224
14251,416000188622,245274001408,1790,1790
14252,416000453772,91806400512,670,670
14253,416000796762,48643698688,355,355
14254,416000551482,73719201792,538,538
14255,416000412602,102219997184,746,746
14256,416000291032,151137992704,1103,1103
14257,416001221632,30008399872,219,219
14258,416000346002,124555001856,909,909
14259,416000310132,140860997632,1028,1028
14260,416000319852,136064999424,993,993
14261,416000167652,280214994944,2045,2045
14262,416000962062,39325999104,287,287
14263,416001246812,29323200512,214,214
14264,416000922282,41244401664,301,301
14265,416000766262,50836099072,371,371
14266,416000575322,70293602304,513,513
14267,416001311762,27678900224,202,202
14268,416000107362,458757996544,3348,3348
14269,416000378202,112770998272,823,823
14270,416000800792,48369598464,353,353
14271,416001161172,31789699072,232,232
14272,416001174272,31378599936,229,229
14273,416000278562,158673993728,1158,1158
14274,416000753772,51795300352,378,378
14275,416000505912,81255497728,593,593
14276,416000295512,148672004096,1085,1085
14277,416000100592,493425000448,3601,3601
14278,416000171742,272542007296,1989,1989
14279,416001305982,27815999488,203,203
14280,416000084812,594549014528,4339,4339
14281,416000491892,83858997248,612,612
14282,416000873472,43847798784,320,320
14283,416000512012,80159301632,585,585
14284,416000206842,221157998592,1614,1614
14285,416000341282,126474002432,923,923
14286,416000646052,61660999680,450,450
14287,416000644782,61797998592,451,451
14288,416000576232,70156500992,512,512
14289,416000156662,302002012160,2204,2204
14290,416000682492,57961398272,423,423
14291,416000536352,76048596992,555,555
14292,416001106672,33571000320,245,245
14293,416000163702,287614009344,2099,2099
14294,416000242812,185119997952,1351,1351
14295,416000509652,80570400768,588,588
14296,416000377412,113044996096,825,825
14297,416000779312,49876901888,364,364
14298,416000497622,82762801152,604,604
14299,416000286092,154016006144,1124,1124
14300,416000396562,106879000576,780,780
14301,416001169772,31515600896,230,230
14302,416000123382,393397010432,2871,2871
14303,416000657782,60427800576,441,441
14304,416000565412,71663796224,523,523
14305,416001068142,34941198336,255,255
14306,416000810992,47684501504,348,348
14307,416000478572,86462398464,631,631
14308,416001207082,30419400704,222,222
14309,416000583472,69197398016,505,505
14310,416001165452,31652700160,231,231
14311,416001131282,32748900352,239,239
14312,416000576282,70156500992,512,512
14313,416000671132,59057500160,431,431
14314,416000549662,73993199616,540,540
14315,416000431742,97150402560,709,709
14316,416000246592,181968994304,1328,1328
14317,416001148112,32200800256,235,235
14318,416000585492,68923301888,503,503
14319,416000483422,85503303680,624,624
14320,416001246772,29323200512,214,214
14321,416000227162,199370997760,1455,1455
14322,416001087062,34256099328,250,250
14323,416000587552,68649299968,501,501
14324,416000144482,330639998976,2413,2413
14325,416000210662,216773001216,1582,1582
14326,416000406242,104002002944,759,759
14327,416000389452,109070999552,796,796
14328,416000416992,100987002880,737,737
14329,416001300422,27953000448,204,204
14330,416000300072,146067996672,1066,1066
14331,416000639692,62346100736,455,455
14332,416000199472,230338002944,1681,1681
14333,416001216652,30145400832,220,220
14334,416000538102,75774500864,553,553
14335,416001127152,32885899264,240,240
14336,416000715652,54946799616,401,401
14337,416001075602,34667200512,253,253
14338,416000496202,83036798976,606,606
14339,416000130882,368869998592,2692,2692
14340,416001197512,30693500928,224,224
14341,416000292282,150452994048,1098,1098
14342,416000613522,65360699392,477,477
14343,416001046342,35763400704,261,261
14344,416000038582,1398750052352,10208,10208
14345,416000568372,71252697088,520,520
14346,416000731742,53576601600,391,391
14347,416000190982,241847992320,1765,1765
14348,416000983242,38366900224,280,280
14349,416000228522,198000001024,1445,1445
14350,416000611262,65634701312,479,479
14351,416000628632,63579398144,464,464
14352,416001246822,29323200512,214,214
14353,416001183492,31104600064,227,227
14354,416001095032,33982099456,248,248
14355,416001267642,28775100416,210,210
14356,416001064402,35078299648,256,256
14357,416000898432,42477600768,310,310
14358,416001317102,27541899264,201,201
14359,416001148152,32200800256,235,235
14360,416001278362,28501100544,208,208
14361,416000169572,276514996224,2018,2018
14362,416000813122,47547498496,347,347
14363,416000738372,53028499456,387,387
14364,416000237132,190189993984,1388,1388
14365,416001257162,29049200640,212,212
14366,416001148162,32200800256,235,235
14367,416000903572,42203500544,308,308
14368,416000602592,66730901504,487,487
14369,416001015282,36996599808,270,270
14370,416000465702,89202900992,651,651
14371,416000827912,46588301312,340,340
14372,416000248572,180324007936,1316,1316
14373,416000116032,421076008960,3073,3073
14374,416000138852,345302007808,2520,2520
14375,416001222292,30008399872,219,219
14376,416001008812,37270700032,272,272
14377,416000950792,39874101248,291,291
14378,416000294262,149357002752,1090,1090
14379,416000626422,63853400064,466,466
14380,416000278362,158810996736,1159,1159
14381,416000730092,53713600512,392,392
14382,416000637352,62620200960,457,457
14383,416000165062,285010984960,2080,2080
14384,416000971362,38914998272,284,284
14385,416001106692,33571000320,245,245
14386,416000586532,68786298880,502,502
14387,416001114732,33296900096,243,243
14388,416001139692,32474800128,237,237
14389,416001192782,30830499840,225,225
14390,416000643572,61935099904,452,452
14391,416000450152,92628500480,676,676
14392,416000191392,241299996672,1761,1761
14393,416000970962,38914998272,284,284
