#OK
#SQL= select fofID, mass, np from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:38:29.711 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofID,mass,np
85006414732,5.14538996E11,59
85006426293,5.14538996E11,59
85006426291,5.14538996E11,59
85006414811,5.14538996E11,59
85006415894,5.14538996E11,59
85006424981,5.14538996E11,59
85006424982,5.14538996E11,59
85006424979,5.14538996E11,59
85006426612,5.14538996E11,59
85006415890,5.14538996E11,59
85006424978,5.14538996E11,59
85006415986,5.14538996E11,59
85006426636,5.14538996E11,59
85006424977,5.14538996E11,59
85006415981,5.14538996E11,59
85006415987,5.14538996E11,59
85006415980,5.14538996E11,59
85006424974,5.14538996E11,59
85006415966,5.14538996E11,59
85006415968,5.14538996E11,59
85006424973,5.14538996E11,59
85006415982,5.14538996E11,59
85006415969,5.14538996E11,59
85006424960,5.14538996E11,59
85006424959,5.14538996E11,59
85006415967,5.14538996E11,59
85006415988,5.14538996E11,59
85006415671,5.14538996E11,59
85006424970,5.14538996E11,59
85006424971,5.14538996E11,59
85006424961,5.14538996E11,59
85006415970,5.14538996E11,59
85006415973,5.14538996E11,59
85006424958,5.14538996E11,59
85006415983,5.14538996E11,59
85006415974,5.14538996E11,59
85006415972,5.14538996E11,59
85006425051,5.14538996E11,59
85006415971,5.14538996E11,59
85006424962,5.14538996E11,59
85006426618,5.14538996E11,59
85006425012,5.14538996E11,59
85006424972,5.14538996E11,59
85006424967,5.14538996E11,59
85006424963,5.14538996E11,59
85006424964,5.14538996E11,59
85006415975,5.14538996E11,59
85006424965,5.14538996E11,59
85006425014,5.14538996E11,59
85006426300,5.14538996E11,59
85006415978,5.14538996E11,59
85006415672,5.14538996E11,59
85006415976,5.14538996E11,59
85006424966,5.14538996E11,59
85006425016,5.14538996E11,59
85006425040,5.14538996E11,59
85006415977,5.14538996E11,59
85006424968,5.14538996E11,59
85006424969,5.14538996E11,59
85006415979,5.14538996E11,59
85006424975,5.14538996E11,59
85006424976,5.14538996E11,59
85006415984,5.14538996E11,59
85006426217,5.14538996E11,59
85006415985,5.14538996E11,59
85006426514,5.14538996E11,59
85006425001,5.14538996E11,59
85006426205,5.14538996E11,59
85006426519,5.14538996E11,59
85006415991,5.14538996E11,59
85006425046,5.14538996E11,59
85006525494,5.05817989E11,58
85006513680,5.05817989E11,58
85006514761,5.05817989E11,58
85006525492,5.05817989E11,58
85006513621,5.05817989E11,58
85006514762,5.05817989E11,58
85006514764,5.05817989E11,58
85006513703,5.05817989E11,58
85006525816,5.05817989E11,58
85006525497,5.05817989E11,58
85006514763,5.05817989E11,58
85006505435,5.05817989E11,58
85006525511,5.05817989E11,58
85006525795,5.05817989E11,58
85006525794,5.05817989E11,58
85006514765,5.05817989E11,58
85006513725,5.05817989E11,58
85006525477,5.05817989E11,58
85006525801,5.05817989E11,58
85006513723,5.05817989E11,58
85006513625,5.05817989E11,58
85006505439,5.05817989E11,58
85006514766,5.05817989E11,58
85006505434,5.05817989E11,58
85006513734,5.05817989E11,58
85006513626,5.05817989E11,58
85006514773,5.05817989E11,58
85006514774,5.05817989E11,58
85006524162,5.05817989E11,58
85006525510,5.05817989E11,58
85006525802,5.05817989E11,58
85006524176,5.05817989E11,58
85006514775,5.05817989E11,58
85006505437,5.05817989E11,58
85006505438,5.05817989E11,58
85006525498,5.05817989E11,58
85006514770,5.05817989E11,58
85006514864,5.05817989E11,58
85006524159,5.05817989E11,58
85006514576,5.05817989E11,58
85006514862,5.05817989E11,58
85006514863,5.05817989E11,58
85006514845,5.05817989E11,58
85006524158,5.05817989E11,58
85006514861,5.05817989E11,58
85006514575,5.05817989E11,58
85006514854,5.05817989E11,58
85006514844,5.05817989E11,58
85006524137,5.05817989E11,58
85006524228,5.05817989E11,58
85006514846,5.05817989E11,58
85006514866,5.05817989E11,58
85006514856,5.05817989E11,58
85006514843,5.05817989E11,58
85006514847,5.05817989E11,58
85006524136,5.05817989E11,58
85006524147,5.05817989E11,58
85006524135,5.05817989E11,58
85006514848,5.05817989E11,58
85006514849,5.05817989E11,58
85006524138,5.05817989E11,58
85006514850,5.05817989E11,58
85006514860,5.05817989E11,58
85006524232,5.05817989E11,58
85006524139,5.05817989E11,58
85006525812,5.05817989E11,58
85006524192,5.05817989E11,58
85006524152,5.05817989E11,58
85006514574,5.05817989E11,58
85006514851,5.05817989E11,58
85006524151,5.05817989E11,58
85006524140,5.05817989E11,58
85006514857,5.05817989E11,58
85006524150,5.05817989E11,58
85006524157,5.05817989E11,58
85006524148,5.05817989E11,58
85006524199,5.05817989E11,58
85006524237,5.05817989E11,58
85006524144,5.05817989E11,58
85006524146,5.05817989E11,58
85006524227,5.05817989E11,58
85006524145,5.05817989E11,58
85006524141,5.05817989E11,58
85006525502,5.05817989E11,58
85006524142,5.05817989E11,58
85006524160,5.05817989E11,58
85006524149,5.05817989E11,58
85006514875,5.05817989E11,58
85006524143,5.05817989E11,58
85006514853,5.05817989E11,58
85006514852,5.05817989E11,58
85006525717,5.05817989E11,58
85006525587,5.05817989E11,58
85006524226,5.05817989E11,58
85006524154,5.05817989E11,58
85006514855,5.05817989E11,58
85006514865,5.05817989E11,58
85006524153,5.05817989E11,58
85006514859,5.05817989E11,58
85006514858,5.05817989E11,58
85006524156,5.05817989E11,58
85006524155,5.05817989E11,58
85006524239,5.05817989E11,58
85006525695,5.05817989E11,58
85006616682,4.97096983E11,57
85006616696,4.97096983E11,57
85006616689,4.97096983E11,57
85006616685,4.97096983E11,57
85006616697,4.97096983E11,57
85006616687,4.97096983E11,57
85006615538,4.97096983E11,57
85006616595,4.97096983E11,57
85006615603,4.97096983E11,57
85006616694,4.97096983E11,57
85006627735,4.97096983E11,57
85006616686,4.97096983E11,57
85006615531,4.97096983E11,57
85006616692,4.97096983E11,57
85006615533,4.97096983E11,57
85006628066,4.97096983E11,57
85006616690,4.97096983E11,57
85006616691,4.97096983E11,57
85006616693,4.97096983E11,57
85006615532,4.97096983E11,57
85006615621,4.97096983E11,57
85006627736,4.97096983E11,57
85006627699,4.97096983E11,57
85006615620,4.97096983E11,57
85006616720,4.97096983E11,57
85006627702,4.97096983E11,57
85006628062,4.97096983E11,57
85006616710,4.97096983E11,57
85006626349,4.97096983E11,57
85006626360,4.97096983E11,57
85006616703,4.97096983E11,57
85006626361,4.97096983E11,57
85006607148,4.97096983E11,57
85006626347,4.97096983E11,57
85006626348,4.97096983E11,57
85006628080,4.97096983E11,57
85006616702,4.97096983E11,57
85006626346,4.97096983E11,57
85006616780,4.97096983E11,57
85006626345,4.97096983E11,57
85006616779,4.97096983E11,57
85006626370,4.97096983E11,57
85006628103,4.97096983E11,57
85006626342,4.97096983E11,57
85006616760,4.97096983E11,57
85006626415,4.97096983E11,57
85006616765,4.97096983E11,57
85006616759,4.97096983E11,57
85006616761,4.97096983E11,57
85006626343,4.97096983E11,57
85006626323,4.97096983E11,57
85006616762,4.97096983E11,57
85006616763,4.97096983E11,57
85006616467,4.97096983E11,57
85006627705,4.97096983E11,57
85006627706,4.97096983E11,57
85006628070,4.97096983E11,57
85006616774,4.97096983E11,57
85006626336,4.97096983E11,57
85006626327,4.97096983E11,57
85006616764,4.97096983E11,57
85006616766,4.97096983E11,57
85006616468,4.97096983E11,57
85006616767,4.97096983E11,57
85006626325,4.97096983E11,57
85006626326,4.97096983E11,57
85006616768,4.97096983E11,57
85006626329,4.97096983E11,57
85006616769,4.97096983E11,57
85006626330,4.97096983E11,57
85006627738,4.97096983E11,57
85006626328,4.97096983E11,57
85006616770,4.97096983E11,57
85006626337,4.97096983E11,57
85006628073,4.97096983E11,57
85006626331,4.97096983E11,57
85006616771,4.97096983E11,57
85006626332,4.97096983E11,57
85006628111,4.97096983E11,57
85006626339,4.97096983E11,57
85006628064,4.97096983E11,57
85006626341,4.97096983E11,57
85006628114,4.97096983E11,57
85006616772,4.97096983E11,57
85006626340,4.97096983E11,57
85006626335,4.97096983E11,57
85006626381,4.97096983E11,57
85006628116,4.97096983E11,57
85006628118,4.97096983E11,57
85006626338,4.97096983E11,57
85006616773,4.97096983E11,57
85006626333,4.97096983E11,57
85006616791,4.97096983E11,57
85006616790,4.97096983E11,57
85006626644,4.97096983E11,57
85006616776,4.97096983E11,57
85006628000,4.97096983E11,57
85006627798,4.97096983E11,57
85006616775,4.97096983E11,57
85006626334,4.97096983E11,57
85006627634,4.97096983E11,57
85006616777,4.97096983E11,57
85006616778,4.97096983E11,57
85006626344,4.97096983E11,57
85006627985,4.97096983E11,57
85006627986,4.97096983E11,57
85006628039,4.97096983E11,57
85006733645,4.88376009E11,56
85006720667,4.88376009E11,56
85006721822,4.88376009E11,56
85006720672,4.88376009E11,56
85006733327,4.88376009E11,56
85006720677,4.88376009E11,56
85006733325,4.88376009E11,56
85006733326,4.88376009E11,56
85006733675,4.88376009E11,56
85006721824,4.88376009E11,56
85006720730,4.88376009E11,56
85006733673,4.88376009E11,56
85006721835,4.88376009E11,56
85006712047,4.88376009E11,56
85006721823,4.88376009E11,56
85006733332,4.88376009E11,56
85006721827,4.88376009E11,56
85006721829,4.88376009E11,56
85006721825,4.88376009E11,56
85006733318,4.88376009E11,56
85006733322,4.88376009E11,56
85006733319,4.88376009E11,56
85006721826,4.88376009E11,56
85006733646,4.88376009E11,56
85006721828,4.88376009E11,56
85006721830,4.88376009E11,56
85006721833,4.88376009E11,56
85006733346,4.88376009E11,56
85006720740,4.88376009E11,56
85006721838,4.88376009E11,56
85006720668,4.88376009E11,56
85006733682,4.88376009E11,56
85006733650,4.88376009E11,56
85006721832,4.88376009E11,56
85006733299,4.88376009E11,56
85006733348,4.88376009E11,56
85006720669,4.88376009E11,56
85006721831,4.88376009E11,56
85006720671,4.88376009E11,56
85006720676,4.88376009E11,56
85006720675,4.88376009E11,56
85006720748,4.88376009E11,56
85006712049,4.88376009E11,56
85006721851,4.88376009E11,56
85006721850,4.88376009E11,56
85006721849,4.88376009E11,56
85006733664,4.88376009E11,56
85006731944,4.88376009E11,56
85006733653,4.88376009E11,56
85006731937,4.88376009E11,56
85006731940,4.88376009E11,56
85006721846,4.88376009E11,56
85006733652,4.88376009E11,56
85006731970,4.88376009E11,56
85006731935,4.88376009E11,56
85006733331,4.88376009E11,56
85006721847,4.88376009E11,56
85006733302,4.88376009E11,56
85006731936,4.88376009E11,56
85006731934,4.88376009E11,56
85006721947,4.88376009E11,56
85006731939,4.88376009E11,56
85006731933,4.88376009E11,56
85006733667,4.88376009E11,56
85006721946,4.88376009E11,56
85006721930,4.88376009E11,56
85006732014,4.88376009E11,56
85006731910,4.88376009E11,56
85006731905,4.88376009E11,56
85006731907,4.88376009E11,56
85006731916,4.88376009E11,56
85006721929,4.88376009E11,56
85006721931,4.88376009E11,56
85006731909,4.88376009E11,56
85006731930,4.88376009E11,56
85006721933,4.88376009E11,56
85006731908,4.88376009E11,56
85006731903,4.88376009E11,56
85006721935,4.88376009E11,56
85006731904,4.88376009E11,56
85006721934,4.88376009E11,56
85006721932,4.88376009E11,56
85006721936,4.88376009E11,56
85006721944,4.88376009E11,56
85006731924,4.88376009E11,56
85006731906,4.88376009E11,56
85006721938,4.88376009E11,56
85006731912,4.88376009E11,56
85006721937,4.88376009E11,56
85006731911,4.88376009E11,56
85006721945,4.88376009E11,56
85006731929,4.88376009E11,56
85006731920,4.88376009E11,56
85006731914,4.88376009E11,56
85006731984,4.88376009E11,56
85006731987,4.88376009E11,56
85006731913,4.88376009E11,56
85006731927,4.88376009E11,56
85006731926,4.88376009E11,56
85006721948,4.88376009E11,56
85006733310,4.88376009E11,56
85006721940,4.88376009E11,56
85006733648,4.88376009E11,56
85006731922,4.88376009E11,56
85006731921,4.88376009E11,56
85006732017,4.88376009E11,56
85006731923,4.88376009E11,56
85006733312,4.88376009E11,56
85006731925,4.88376009E11,56
85006731915,4.88376009E11,56
85006731938,4.88376009E11,56
85006731928,4.88376009E11,56
85006732022,4.88376009E11,56
85006721939,4.88376009E11,56
85006732016,4.88376009E11,56
85006721956,4.88376009E11,56
85006731932,4.88376009E11,56
85006733647,4.88376009E11,56
85006731917,4.88376009E11,56
85006733666,4.88376009E11,56
85006733665,4.88376009E11,56
85006732015,4.88376009E11,56
85006721941,4.88376009E11,56
85006733413,4.88376009E11,56
85006731918,4.88376009E11,56
85006733570,4.88376009E11,56
85006731919,4.88376009E11,56
85006733572,4.88376009E11,56
85006731931,4.88376009E11,56
85006733533,4.88376009E11,56
85006733350,4.88376009E11,56
85006733534,4.88376009E11,56
85006721943,4.88376009E11,56
85006721942,4.88376009E11,56
85006731942,4.88376009E11,56
85006733558,4.88376009E11,56
85006721953,4.88376009E11,56
85006732031,4.88376009E11,56
85006731902,4.88376009E11,56
85006829956,4.79655002E11,55
85006829958,4.79655002E11,55
85006842071,4.79655002E11,55
85006829955,4.79655002E11,55
85006829953,4.79655002E11,55
85006829954,4.79655002E11,55
85006829972,4.79655002E11,55
85006841706,4.79655002E11,55
85006828735,4.79655002E11,55
85006841705,4.79655002E11,55
85006829959,4.79655002E11,55
85006828813,4.79655002E11,55
85006828740,4.79655002E11,55
85006842066,4.79655002E11,55
85006841703,4.79655002E11,55
85006842064,4.79655002E11,55
85006829957,4.79655002E11,55
85006829974,4.79655002E11,55
85006829962,4.79655002E11,55
85006842063,4.79655002E11,55
85006829971,4.79655002E11,55
85006841702,4.79655002E11,55
85006828736,4.79655002E11,55
85006841701,4.79655002E11,55
85006829965,4.79655002E11,55
85006842043,4.79655002E11,55
85006828747,4.79655002E11,55
85006829960,4.79655002E11,55
85006829964,4.79655002E11,55
85006829961,4.79655002E11,55
85006829975,4.79655002E11,55
85006819690,4.79655002E11,55
85006828737,4.79655002E11,55
85006828807,4.79655002E11,55
85006828738,4.79655002E11,55
85006828739,4.79655002E11,55
85006829968,4.79655002E11,55
85006829963,4.79655002E11,55
85006841688,4.79655002E11,55
85006829967,4.79655002E11,55
85006841685,4.79655002E11,55
85006829970,4.79655002E11,55
85006828741,4.79655002E11,55
85006841721,4.79655002E11,55
85006842046,4.79655002E11,55
85006841690,4.79655002E11,55
85006829991,4.79655002E11,55
85006842037,4.79655002E11,55
85006840369,4.79655002E11,55
85006840305,4.79655002E11,55
85006829986,4.79655002E11,55
85006829987,4.79655002E11,55
85006842088,4.79655002E11,55
85006842058,4.79655002E11,55
85006840307,4.79655002E11,55
85006840276,4.79655002E11,55
85006830062,4.79655002E11,55
85006840291,4.79655002E11,55
85006842049,4.79655002E11,55
85006840275,4.79655002E11,55
85006841725,4.79655002E11,55
85006829757,4.79655002E11,55
85006840273,4.79655002E11,55
85006840299,4.79655002E11,55
85006840297,4.79655002E11,55
85006840330,4.79655002E11,55
85006830052,4.79655002E11,55
85006840274,4.79655002E11,55
85006830057,4.79655002E11,55
85006840293,4.79655002E11,55
85006840277,4.79655002E11,55
85006840278,4.79655002E11,55
85006840290,4.79655002E11,55
85006830054,4.79655002E11,55
85006830053,4.79655002E11,55
85006840279,4.79655002E11,55
85006840304,4.79655002E11,55
85006840296,4.79655002E11,55
85006840281,4.79655002E11,55
85006840282,4.79655002E11,55
85006840295,4.79655002E11,55
85006840371,4.79655002E11,55
85006840300,4.79655002E11,55
85006830064,4.79655002E11,55
85006830055,4.79655002E11,55
85006830056,4.79655002E11,55
85006842092,4.79655002E11,55
85006840280,4.79655002E11,55
85006840298,4.79655002E11,55
85006840292,4.79655002E11,55
85006830063,4.79655002E11,55
85006829985,4.79655002E11,55
85006840288,4.79655002E11,55
85006842038,4.79655002E11,55
85006840283,4.79655002E11,55
85006840337,4.79655002E11,55
85006840285,4.79655002E11,55
85006830058,4.79655002E11,55
85006830059,4.79655002E11,55
85006840284,4.79655002E11,55
85006842053,4.79655002E11,55
85006830084,4.79655002E11,55
85006840287,4.79655002E11,55
85006840294,4.79655002E11,55
85006842024,4.79655002E11,55
85006842055,4.79655002E11,55
85006842025,4.79655002E11,55
85006840286,4.79655002E11,55
85006830065,4.79655002E11,55
85006841936,4.79655002E11,55
85006830060,4.79655002E11,55
85006840289,4.79655002E11,55
85006840306,4.79655002E11,55
85006830061,4.79655002E11,55
85006840357,4.79655002E11,55
85006840301,4.79655002E11,55
85006840302,4.79655002E11,55
85006840303,4.79655002E11,55
85006841612,4.79655002E11,55
85006830076,4.79655002E11,55
85006840308,4.79655002E11,55
85006840368,4.79655002E11,55
85006840372,4.79655002E11,55
85006830073,4.79655002E11,55
85006841930,4.79655002E11,55
85006841592,4.79655002E11,55
85006940019,4.70933996E11,54
85006941288,4.70933996E11,54
85006941286,4.70933996E11,54
85006940026,4.70933996E11,54
85006941285,4.70933996E11,54
85006941185,4.70933996E11,54
85006930632,4.70933996E11,54
85006940109,4.70933996E11,54
85006941294,4.70933996E11,54
85006941287,4.70933996E11,54
85006953753,4.70933996E11,54
85006940036,4.70933996E11,54
85006940022,4.70933996E11,54
85006941186,4.70933996E11,54
85006954112,4.70933996E11,54
85006940021,4.70933996E11,54
85006940028,4.70933996E11,54
85006941289,4.70933996E11,54
85006954090,4.70933996E11,54
85006940119,4.70933996E11,54
85006941291,4.70933996E11,54
85006940023,4.70933996E11,54
85006941299,4.70933996E11,54
85006941296,4.70933996E11,54
85006940035,4.70933996E11,54
85006940140,4.70933996E11,54
85006941293,4.70933996E11,54
85006954125,4.70933996E11,54
85006941295,4.70933996E11,54
85006941292,4.70933996E11,54
85006940033,4.70933996E11,54
85006940032,4.70933996E11,54
85006940025,4.70933996E11,54
85006940034,4.70933996E11,54
85006940029,4.70933996E11,54
85006940024,4.70933996E11,54
85006930633,4.70933996E11,54
85006930635,4.70933996E11,54
85006954097,4.70933996E11,54
85006941316,4.70933996E11,54
85006941317,4.70933996E11,54
85006953737,4.70933996E11,54
85006930634,4.70933996E11,54
85006952166,4.70933996E11,54
85006952165,4.70933996E11,54
85006941310,4.70933996E11,54
85006953738,4.70933996E11,54
85006941309,4.70933996E11,54
85006952164,4.70933996E11,54
85006952232,4.70933996E11,54
85006954144,4.70933996E11,54
85006941406,4.70933996E11,54
85006952162,4.70933996E11,54
85006941405,4.70933996E11,54
85006941404,4.70933996E11,54
85006953741,4.70933996E11,54
85006952194,4.70933996E11,54
85006952163,4.70933996E11,54
85006952193,4.70933996E11,54
85006941386,4.70933996E11,54
85006953740,4.70933996E11,54
85006941383,4.70933996E11,54
85006941401,4.70933996E11,54
85006953742,4.70933996E11,54
85006953745,4.70933996E11,54
85006941384,4.70933996E11,54
85006941385,4.70933996E11,54
85006952157,4.70933996E11,54
85006941403,4.70933996E11,54
85006954098,4.70933996E11,54
85006941389,4.70933996E11,54
85006953767,4.70933996E11,54
85006952156,4.70933996E11,54
85006941388,4.70933996E11,54
85006952148,4.70933996E11,54
85006952233,4.70933996E11,54
85006952202,4.70933996E11,54
85006941391,4.70933996E11,54
85006941387,4.70933996E11,54
85006941402,4.70933996E11,54
85006941394,4.70933996E11,54
85006952154,4.70933996E11,54
85006952231,4.70933996E11,54
85006941395,4.70933996E11,54
85006941400,4.70933996E11,54
85006941399,4.70933996E11,54
85006941407,4.70933996E11,54
85006941390,4.70933996E11,54
85006941392,4.70933996E11,54
85006952149,4.70933996E11,54
85006952158,4.70933996E11,54
85006952167,4.70933996E11,54
85006954091,4.70933996E11,54
85006954110,4.70933996E11,54
85006952207,4.70933996E11,54
85006952161,4.70933996E11,54
85006941396,4.70933996E11,54
85006952160,4.70933996E11,54
85006941393,4.70933996E11,54
85006952150,4.70933996E11,54
85006952151,4.70933996E11,54
85006952155,4.70933996E11,54
85006952152,4.70933996E11,54
85006952159,4.70933996E11,54
85006952153,4.70933996E11,54
85006941397,4.70933996E11,54
